0 3:1 6:1 7:1 10:1 11:1 15:1 7392:1
0 1:1 2:1 16:1 50:1 251:1 7393:1
0 10:1 26:1 124:1 150:1 922:1 2130:1
0 2:1 24:1 62:1 151:1 2131:1
0 4:1 8:1 9:1 25:1 60:1
0 3:1 7:1 11:1 26:1 123:1 1182:1 2672:1
0 24:1 124:1 125:1 398:1 1183:1 2670:1
0 25:1 68:1 123:1 173:1 396:1 2671:1
0 66:1 104:1 124:1 171:1 397:1 10307:1
0 44:1 67:1 102:1 172:1 10305:1
0 42:1 103:1 104:1 8021:1 10306:1
0 43:1 44:1 102:1 8019:1
0 42:1 103:1 131:1 134:1 8020:1
0 43:1 129:1 132:1 152:1 4940:1
0 26:1 130:1 133:1 150:1 1172:1 4938:1
0 24:1 104:1 151:1 1170:1 4939:1 5669:1
0 25:1 44:1 102:1 1171:1 5667:1
0 17:1 42:1 103:1 1310:1 5668:1
0 11:1 15:1 17:1 43:1 1308:1 5684:1
0 11:1 15:1 16:1 83:1 293:1 1309:1 5682:1
0 16:1 81:1 140:1 291:1 4946:1 5683:1
0 82:1 138:1 140:1 292:1 4944:1 12407:1
0 26:1 98:1 138:1 139:1 4945:1 12405:1
0 24:1 96:1 125:1 139:1 533:1 12406:1
0 25:1 68:1 97:1 123:1 173:1 531:1
0 10:1 26:1 66:1 124:1 171:1 532:1
0 2:1 24:1 67:1 125:1 161:1 172:1
0 9:1 25:1 26:1 123:1 159:1 4559:1
0 11:1 24:1 104:1 124:1 160:1 191:1 4557:1
0 25:1 62:1 102:1 189:1 4558:1
0 4:1 8:1 60:1 103:1 190:1
0 3:1 7:1 11:1 15:1 17:1 1308:1 5684:1
0 11:1 15:1 16:1 83:1 293:1 1309:1 5682:1
0 16:1 81:1 291:1 572:1 1442:1 5683:1
0 82:1 140:1 292:1 570:1 986:1 1440:1
0 104:1 138:1 571:1 984:1 1441:1 1592:1
0 102:1 125:1 139:1 485:1 985:1 1590:1
0 68:1 103:1 123:1 173:1 483:1 1591:1
0 10:1 17:1 66:1 124:1 171:1 484:1
0 2:1 11:1 15:1 67:1 131:1 134:1 172:1
0 9:1 10:1 16:1 17:1 129:1 132:1
0 2:1 11:1 15:1 17:1 130:1 133:1 8225:1
0 9:1 10:1 11:1 15:1 16:1 41:1 8223:1
0 2:1 11:1 16:1 39:1 113:1 116:1 8224:1
0 9:1 40:1 111:1 114:1 572:1 8264:1
0 112:1 115:1 570:1 611:1 7553:1 8262:1
0 104:1 571:1 609:1 1124:1 7551:1 8263:1
0 74:1 102:1 610:1 1122:1 7552:1 11981:1
0 72:1 103:1 125:1 206:1 1123:1 11979:1
0 17:1 73:1 123:1 204:1 5687:1 11980:1
0 11:1 15:1 17:1 124:1 205:1 5685:1 5690:1
0 11:1 15:1 16:1 131:1 134:1 5686:1 5688:1
0 10:1 16:1 17:1 129:1 132:1 5689:1
0 2:1 11:1 15:1 113:1 116:1 130:1 133:1
0 9:1 16:1 111:1 114:1 608:1 611:1
0 112:1 115:1 125:1 606:1 609:1 974:1
0 26:1 123:1 607:1 610:1 972:1 7337:1
0 24:1 83:1 124:1 293:1 973:1 7335:1
0 25:1 81:1 152:1 291:1 1532:1 7336:1
0 82:1 104:1 150:1 292:1 818:1 1530:1
0 62:1 102:1 151:1 816:1 1531:1
0 4:1 8:1 60:1 103:1 817:1
0 3:1 7:1 11:1 15:1 17:1 1308:1 5684:1
0 11:1 15:1 16:1 83:1 293:1 1309:1 5682:1
0 16:1 81:1 140:1 291:1 4784:1 5683:1
0 26:1 82:1 138:1 292:1 785:1 4782:1
0 24:1 113:1 116:1 139:1 783:1 4783:1
0 10:1 17:1 25:1 111:1 114:1 784:1
0 2:1 11:1 15:1 112:1 115:1 131:1 134:1
0 9:1 10:1 16:1 17:1 129:1 132:1
0 2:1 11:1 15:1 17:1 130:1 133:1 8225:1
0 9:1 10:1 11:1 15:1 16:1 41:1 8223:1
0 2:1 11:1 16:1 39:1 113:1 116:1 8224:1
0 9:1 40:1 111:1 114:1 611:1 4406:1
0 26:1 112:1 115:1 609:1 4404:1 20978:1
0 24:1 26:1 610:1 785:1 4405:1 20976:1
0 24:1 25:1 62:1 783:1 20977:1
0 4:1 8:1 25:1 60:1 784:1
0 3:1 7:1 10:1 11:1 15:1 104:1 1308:1
0 2:1 16:1 102:1 668:1 671:1 1309:1
0 9:1 103:1 140:1 296:1 666:1 669:1
0 138:1 140:1 294:1 667:1 670:1 4784:1
0 113:1 116:1 138:1 139:1 295:1 4782:1
0 68:1 111:1 114:1 139:1 4783:1 5678:1
0 26:1 66:1 112:1 115:1 5676:1 20978:1
0 24:1 67:1 113:1 116:1 5677:1 20976:1
0 25:1 111:1 114:1 611:1 3578:1 20977:1
0 112:1 115:1 609:1 611:1 3576:1 7553:1
0 104:1 609:1 610:1 1124:1 3577:1 7551:1
0 74:1 102:1 610:1 1122:1 7552:1 11981:1
0 72:1 103:1 125:1 770:1 1123:1 11979:1
0 73:1 123:1 152:1 768:1 6884:1 11980:1
0 10:1 104:1 124:1 150:1 769:1 6882:1
0 2:1 102:1 125:1 151:1 206:1 6883:1
0 9:1 17:1 103:1 123:1 204:1 5687:1
0 11:1 15:1 17:1 124:1 205:1 5685:1 5690:1
0 11:1 15:1 16:1 131:1 134:1 5686:1 5688:1
0 10:1 16:1 17:1 129:1 132:1 5689:1
0 2:1 11:1 15:1 125:1 130:1 133:1 533:1
0 9:1 16:1 123:1 152:1 531:1 1532:1
0 104:1 124:1 150:1 532:1 818:1 1530:1
0 102:1 131:1 134:1 151:1 816:1 1531:1
0 103:1 113:1 116:1 129:1 132:1 817:1
0 10:1 111:1 114:1 130:1 133:1 611:1
0 2:1 68:1 112:1 115:1 609:1 3827:1
0 9:1 66:1 610:1 728:1 998:1 3825:1
0 67:1 671:1 726:1 996:1 3826:1 9791:1
0 113:1 116:1 669:1 727:1 997:1 9789:1
0 111:1 114:1 611:1 670:1 734:1 9790:1
0 112:1 115:1 572:1 609:1 732:1 8423:1
0 62:1 570:1 610:1 733:1 8421:1
0 4:1 8:1 60:1 571:1 8422:1
0 3:1 7:1 11:1 668:1 671:1 846:1 3267:1
0 140:1 666:1 669:1 847:1 3268:1 7589:1
0 10:1 74:1 138:1 667:1 670:1 7587:1
0 2:1 17:1 72:1 139:1 1310:1 7588:1
0 9:1 11:1 15:1 17:1 73:1 1308:1 23417:1
0 10:1 11:1 15:1 16:1 83:1 1309:1 23415:1
0 2:1 11:1 16:1 81:1 113:1 116:1 23416:1
0 9:1 68:1 82:1 111:1 114:1 413:1
0 66:1 104:1 112:1 115:1 411:1 1124:1
0 67:1 74:1 102:1 412:1 1122:1 11981:1
0 72:1 103:1 125:1 236:1 1123:1 11979:1
0 73:1 123:1 134:1 197:1 234:1 11980:1
0 74:1 124:1 132:1 195:1 235:1 3896:1
0 72:1 125:1 133:1 196:1 206:1 3894:1
0 17:1 73:1 123:1 204:1 3895:1 5687:1
0 11:1 15:1 17:1 124:1 205:1 5685:1 5690:1
0 11:1 15:1 16:1 131:1 134:1 5686:1 5688:1
0 10:1 16:1 17:1 129:1 132:1 5689:1
0 2:1 11:1 15:1 130:1 133:1 821:1 824:1
0 9:1 16:1 819:1 822:1 1010:1 1355:1
0 611:1 820:1 823:1 1008:1 1353:1 10214:1
0 104:1 609:1 1009:1 1124:1 1354:1 10212:1
0 102:1 113:1 116:1 610:1 1122:1 10213:1
0 103:1 111:1 114:1 608:1 611:1 1123:1
0 68:1 112:1 115:1 287:1 606:1 609:1
0 26:1 66:1 285:1 607:1 610:1 2456:1
0 24:1 67:1 125:1 286:1 974:1 2454:1
0 25:1 123:1 848:1 972:1 2455:1 3566:1
0 124:1 671:1 846:1 973:1 3564:1 5330:1
0 113:1 116:1 669:1 847:1 3565:1 5328:1
0 111:1 114:1 611:1 668:1 670:1 5329:1
0 68:1 112:1 115:1 609:1 666:1 2027:1
0 66:1 104:1 610:1 667:1 818:1 2025:1
0 67:1 102:1 140:1 816:1 2026:1 2876:1
0 103:1 113:1 116:1 138:1 817:1 2874:1
0 17:1 111:1 114:1 139:1 2875:1 4559:1
0 11:1 15:1 62:1 112:1 115:1 4557:1
0 4:1 8:1 16:1 60:1 4558:1
0 3:1 7:1 11:1 66:1 104:1 818:1 2601:1
0 67:1 102:1 671:1 816:1 1073:1 2602:1
0 68:1 103:1 287:1 669:1 817:1 1071:1
0 26:1 66:1 285:1 670:1 1072:1 1541:1
0 24:1 67:1 125:1 286:1 1539:1 5363:1
0 10:1 25:1 50:1 123:1 1540:1 5361:1
0 2:1 48:1 104:1 124:1 5362:1 22163:1
0 9:1 10:1 41:1 49:1 102:1 22161:1
0 2:1 10:1 11:1 39:1 103:1 134:1 22162:1
0 2:1 9:1 11:1 40:1 50:1 132:1 2609:1
0 9:1 48:1 133:1 134:1 197:1 2607:1
0 49:1 132:1 195:1 491:1 1058:1 2608:1
0 125:1 133:1 161:1 196:1 489:1 1056:1
0 68:1 123:1 159:1 173:1 490:1 1057:1
0 66:1 71:1 74:1 124:1 160:1 171:1
0 67:1 69:1 72:1 152:1 172:1 1550:1
0 70:1 73:1 104:1 150:1 818:1 1548:1
0 32:1 102:1 151:1 816:1 1549:1
0 26:1 30:1 103:1 817:1 15149:1
0 24:1 31:1 44:1 15147:1
0 10:1 25:1 26:1 42:1 15148:1
0 2:1 24:1 43:1 125:1 161:1
0 9:1 10:1 25:1 26:1 123:1 159:1
0 2:1 24:1 124:1 134:1 160:1 197:1
0 9:1 10:1 25:1 26:1 132:1 195:1
0 2:1 24:1 26:1 133:1 196:1 7100:1
0 9:1 24:1 25:1 62:1 7098:1
0 4:1 8:1 25:1 60:1 7099:1
0 3:1 7:1 11:1 15:1 17:1 1308:1 5684:1
0 11:1 15:1 16:1 758:1 761:1 1309:1 5682:1
0 10:1 16:1 17:1 756:1 759:1 5683:1
0 2:1 11:1 15:1 17:1 757:1 760:1 1310:1
0 9:1 11:1 15:1 16:1 131:1 134:1 1308:1
0 16:1 17:1 129:1 132:1 1309:1 3887:1
0 11:1 15:1 17:1 130:1 133:1 3885:1 17912:1
0 11:1 15:1 16:1 17:1 3886:1 17910:1 18395:1
0 11:1 15:1 16:1 83:1 479:1 17911:1 18393:1
0 16:1 74:1 81:1 477:1 18394:1 19394:1
0 26:1 72:1 82:1 478:1 5732:1 19392:1
0 24:1 73:1 113:1 116:1 5730:1 19393:1
0 25:1 111:1 114:1 152:1 5731:1 7730:1
0 10:1 104:1 112:1 115:1 150:1 7728:1
0 2:1 102:1 125:1 151:1 770:1 7729:1
0 9:1 103:1 123:1 152:1 768:1 22265:1
0 26:1 124:1 150:1 769:1 1172:1 22263:1
0 24:1 131:1 134:1 151:1 1170:1 22264:1
0 25:1 26:1 129:1 132:1 1171:1 6740:1
0 10:1 24:1 104:1 130:1 133:1 6738:1
0 2:1 25:1 62:1 102:1 6739:1
0 4:1 8:1 9:1 60:1 103:1
0 3:1 7:1 10:1 11:1 15:1 104:1 1308:1
0 2:1 16:1 102:1 125:1 206:1 1309:1
0 9:1 17:1 103:1 123:1 204:1 1310:1
0 11:1 15:1 17:1 124:1 205:1 1308:1 5684:1
0 11:1 15:1 16:1 758:1 761:1 1309:1 5682:1
0 10:1 16:1 17:1 756:1 759:1 5683:1
0 2:1 11:1 15:1 17:1 757:1 760:1 1310:1
0 9:1 11:1 15:1 16:1 131:1 134:1 1308:1
0 16:1 17:1 129:1 132:1 1309:1 3887:1
0 11:1 15:1 17:1 130:1 133:1 3885:1 17912:1
0 11:1 15:1 16:1 17:1 3886:1 17910:1 18395:1
0 11:1 15:1 16:1 110:1 203:1 17911:1 18393:1
0 16:1 108:1 125:1 201:1 770:1 18394:1
0 26:1 109:1 123:1 202:1 768:1 10451:1
0 24:1 124:1 125:1 485:1 769:1 10449:1
0 25:1 68:1 123:1 173:1 483:1 10450:1
0 10:1 17:1 66:1 124:1 171:1 484:1
0 2:1 11:1 15:1 67:1 131:1 134:1 172:1
0 9:1 10:1 16:1 17:1 129:1 132:1
0 2:1 11:1 15:1 104:1 130:1 133:1 11966:1
0 9:1 16:1 102:1 113:1 116:1 11964:1
0 103:1 111:1 114:1 611:1 10880:1 11965:1
0 26:1 112:1 115:1 470:1 609:1 10878:1
0 10:1 24:1 104:1 468:1 610:1 10879:1
0 2:1 25:1 102:1 125:1 469:1 533:1
0 9:1 103:1 123:1 152:1 531:1 7730:1
0 104:1 124:1 150:1 532:1 7728:1 21278:1
0 62:1 102:1 151:1 7729:1 21276:1
0 4:1 8:1 60:1 103:1 21277:1
0 3:1 7:1 11:1 671:1 846:1 1052:1 3267:1
0 152:1 482:1 669:1 847:1 1050:1 3268:1
0 44:1 150:1 480:1 670:1 1051:1
0 42:1 125:1 151:1 481:1 485:1
0 43:1 68:1 123:1 173:1 483:1
0 10:1 26:1 66:1 124:1 171:1 484:1
0 2:1 24:1 67:1 172:1 758:1 761:1
0 9:1 25:1 26:1 756:1 759:1 5933:1
0 24:1 44:1 757:1 760:1 5931:1
0 25:1 42:1 113:1 116:1 5932:1
0 43:1 111:1 114:1 611:1 10880:1
0 10:1 104:1 112:1 115:1 609:1 10878:1
0 2:1 102:1 125:1 533:1 610:1 10879:1
0 9:1 103:1 123:1 152:1 531:1 7730:1
0 104:1 124:1 150:1 532:1 7728:1 21278:1
0 102:1 125:1 151:1 485:1 7729:1 21276:1
0 68:1 103:1 123:1 413:1 483:1 21277:1
0 66:1 104:1 124:1 411:1 484:1 11966:1
0 67:1 102:1 412:1 515:1 824:1 11964:1
0 103:1 513:1 671:1 822:1 3866:1 11965:1
0 152:1 514:1 669:1 823:1 3864:1 11741:1
0 10:1 104:1 150:1 670:1 3865:1 11739:1
0 2:1 102:1 125:1 151:1 206:1 11740:1
0 9:1 68:1 103:1 123:1 204:1 413:1
0 66:1 104:1 124:1 205:1 411:1 1211:1
0 67:1 102:1 149:1 152:1 412:1 1209:1
0 103:1 125:1 147:1 150:1 1210:1 2477:1
0 68:1 123:1 148:1 151:1 173:1 2475:1
0 17:1 35:1 66:1 124:1 171:1 2476:1
0 11:1 15:1 33:1 38:1 41:1 67:1 172:1
0 11:1 16:1 34:1 36:1 39:1 62:1
0 4:1 8:1 37:1 40:1 60:1
0 3:1 7:1 10:1 11:1 17:1 63:1 66:1
0 2:1 11:1 15:1 17:1 64:1 67:1 1310:1
0 9:1 11:1 15:1 16:1 131:1 134:1 1308:1
0 16:1 17:1 129:1 132:1 1309:1 17912:1
0 11:1 15:1 17:1 130:1 133:1 17910:1 18395:1
0 11:1 15:1 16:1 83:1 293:1 17911:1 18393:1
0 16:1 81:1 140:1 291:1 10427:1 18394:1
0 68:1 82:1 138:1 292:1 1022:1 10425:1
0 66:1 139:1 152:1 1020:1 9653:1 10426:1
0 10:1 26:1 67:1 150:1 1021:1 9651:1
0 2:1 24:1 131:1 134:1 151:1 9652:1
0 9:1 25:1 83:1 129:1 132:1 293:1
0 10:1 81:1 130:1 133:1 140:1 291:1
0 2:1 82:1 113:1 116:1 138:1 292:1
0 9:1 111:1 114:1 134:1 139:1 197:1
0 112:1 115:1 132:1 140:1 195:1 6176:1
0 125:1 133:1 138:1 196:1 398:1 6174:1
0 104:1 123:1 139:1 396:1 6175:1 22214:1
0 102:1 124:1 125:1 161:1 397:1 22212:1
0 68:1 103:1 123:1 159:1 287:1 22213:1
0 26:1 66:1 124:1 160:1 285:1 548:1
0 24:1 67:1 125:1 161:1 286:1 546:1
0 25:1 123:1 152:1 159:1 547:1 7730:1
0 104:1 124:1 150:1 160:1 6098:1 7728:1
0 102:1 113:1 116:1 151:1 6096:1 7729:1
0 103:1 111:1 114:1 611:1 6097:1 10880:1
0 112:1 115:1 609:1 848:1 1403:1 10878:1
0 125:1 398:1 610:1 846:1 1401:1 10879:1
0 26:1 123:1 396:1 470:1 847:1 1402:1
0 24:1 124:1 131:1 134:1 397:1 468:1
0 25:1 26:1 129:1 132:1 469:1 5732:1
0 24:1 130:1 133:1 848:1 3566:1 5730:1
0 25:1 846:1 1010:1 1082:1 3564:1 5731:1
0 611:1 847:1 1008:1 1080:1 2327:1 3565:1
0 125:1 236:1 609:1 1009:1 1081:1 2325:1
0 74:1 123:1 234:1 610:1 1229:1 2326:1
0 72:1 124:1 235:1 725:1 728:1 1227:1
0 26:1 73:1 723:1 726:1 1172:1 1228:1
0 24:1 131:1 134:1 724:1 727:1 1170:1
0 25:1 26:1 129:1 132:1 1171:1 6740:1
0 24:1 104:1 130:1 133:1 2507:1 6738:1
0 25:1 102:1 848:1 2505:1 3566:1 6739:1
0 10:1 103:1 671:1 846:1 2506:1 3564:1
0 2:1 152:1 669:1 847:1 3565:1 3680:1
0 9:1 125:1 150:1 533:1 670:1 3678:1
0 123:1 151:1 531:1 914:1 977:1 3679:1
0 104:1 124:1 532:1 912:1 975:1 21278:1
0 62:1 102:1 913:1 976:1 21276:1
0 4:1 8:1 60:1 103:1 21277:1
0 3:1 7:1 11:1 83:1 479:1 846:1 3714:1
0 17:1 81:1 477:1 847:1 1310:1 3715:1
0 11:1 15:1 17:1 82:1 478:1 1308:1 5684:1
0 11:1 15:1 16:1 758:1 761:1 1309:1 5682:1
0 10:1 16:1 26:1 756:1 759:1 5683:1
0 2:1 24:1 125:1 515:1 757:1 760:1
0 9:1 25:1 26:1 123:1 513:1 11117:1
0 11:1 24:1 124:1 125:1 161:1 514:1 11115:1
0 17:1 25:1 123:1 159:1 5684:1 11116:1
0 11:1 15:1 104:1 124:1 160:1 1469:1 5682:1
0 16:1 102:1 671:1 1052:1 1467:1 5683:1
0 103:1 572:1 669:1 1050:1 1097:1 1468:1
0 140:1 570:1 670:1 1051:1 1095:1 3119:1
0 113:1 116:1 138:1 571:1 1096:1 3117:1
0 111:1 114:1 139:1 611:1 734:1 3118:1
0 112:1 115:1 125:1 485:1 609:1 732:1
0 123:1 152:1 483:1 610:1 733:1 7322:1
0 26:1 124:1 150:1 484:1 3383:1 7320:1
0 24:1 125:1 151:1 161:1 3381:1 7321:1
0 25:1 26:1 123:1 159:1 401:1 3382:1
0 24:1 124:1 125:1 160:1 399:1 3122:1
0 25:1 123:1 125:1 161:1 400:1 3120:1
0 68:1 123:1 124:1 159:1 173:1 3121:1
0 66:1 124:1 152:1 160:1 171:1 2825:1
0 26:1 67:1 150:1 172:1 839:1 2823:1
0 24:1 125:1 151:1 398:1 837:1 2824:1
0 25:1 123:1 131:1 134:1 396:1 838:1
0 26:1 124:1 129:1 132:1 397:1 9467:1
0 24:1 113:1 116:1 130:1 133:1 9465:1
0 25:1 68:1 111:1 114:1 173:1 9466:1
0 66:1 104:1 112:1 115:1 171:1 3854:1
0 62:1 67:1 102:1 172:1 3852:1
0 4:1 8:1 60:1 103:1 3853:1
0 3:1 7:1 11:1 44:1 570:1 20844:1
0 17:1 42:1 571:1 1310:1 20845:1
0 11:1 15:1 17:1 43:1 1308:1 5684:1
0 10:1 11:1 15:1 16:1 83:1 1309:1 5682:1
0 2:1 16:1 81:1 125:1 515:1 5683:1
0 9:1 68:1 82:1 123:1 173:1 513:1
0 26:1 66:1 124:1 171:1 514:1 2327:1
0 24:1 67:1 125:1 161:1 172:1 2325:1
0 10:1 25:1 104:1 123:1 159:1 2326:1
0 2:1 83:1 102:1 124:1 160:1 479:1
0 9:1 81:1 103:1 477:1 572:1 1097:1
0 82:1 152:1 478:1 570:1 1095:1 8186:1
0 62:1 150:1 571:1 1096:1 8184:1
0 4:1 8:1 60:1 151:1 8185:1
0 3:1 7:1 11:1 15:1 17:1 1308:1 5684:1
0 11:1 15:1 16:1 83:1 1309:1 5682:1 11159:1
0 16:1 81:1 113:1 116:1 5683:1 11157:1
0 82:1 111:1 114:1 611:1 10880:1 11158:1
0 10:1 26:1 112:1 115:1 609:1 10878:1
0 2:1 24:1 104:1 610:1 6098:1 10879:1
0 9:1 25:1 102:1 125:1 398:1 6096:1
0 68:1 103:1 123:1 173:1 396:1 6097:1
0 66:1 124:1 171:1 397:1 584:1 587:1
0 67:1 152:1 172:1 582:1 585:1 5711:1
0 26:1 150:1 470:1 583:1 586:1 5709:1
0 24:1 131:1 134:1 151:1 468:1 5710:1
0 25:1 26:1 129:1 132:1 469:1 5732:1
0 24:1 130:1 133:1 152:1 482:1 5730:1
0 25:1 125:1 150:1 480:1 770:1 5731:1
0 17:1 123:1 151:1 481:1 768:1 4559:1
0 11:1 15:1 62:1 124:1 769:1 4557:1
0 4:1 8:1 16:1 60:1 4558:1
0 3:1 7:1 11:1 15:1 17:1 1308:1 5684:1
0 11:1 15:1 16:1 1010:1 1309:1 1355:1 5682:1
0 16:1 611:1 1008:1 1353:1 5683:1 13259:1
0 113:1 116:1 609:1 1009:1 1354:1 13257:1
0 111:1 114:1 610:1 611:1 3356:1 13258:1
0 26:1 112:1 115:1 609:1 3354:1 5159:1
0 24:1 610:1 848:1 863:1 3355:1 5157:1
0 25:1 846:1 861:1 1010:1 1082:1 5158:1
0 113:1 116:1 847:1 862:1 1008:1 1080:1
0 111:1 114:1 611:1 1009:1 1081:1 8615:1
0 10:1 41:1 112:1 115:1 609:1 8613:1
0 2:1 11:1 39:1 140:1 610:1 8614:1 14558:1
0 9:1 40:1 131:1 134:1 138:1 14556:1
0 129:1 132:1 139:1 1010:1 1355:1 14557:1
0 130:1 133:1 611:1 1008:1 1353:1 13259:1
0 113:1 116:1 609:1 1009:1 1354:1 13257:1
0 111:1 114:1 610:1 611:1 12575:1 13258:1
0 112:1 115:1 125:1 398:1 609:1 12573:1
0 68:1 123:1 173:1 396:1 610:1 12574:1
0 66:1 104:1 124:1 171:1 397:1 10307:1
0 67:1 102:1 131:1 134:1 172:1 10305:1
0 103:1 104:1 129:1 132:1 8021:1 10306:1
0 102:1 125:1 130:1 133:1 1328:1 8019:1
0 103:1 123:1 125:1 515:1 1326:1 8020:1
0 123:1 124:1 152:1 513:1 1327:1 4961:1
0 104:1 124:1 150:1 514:1 4959:1 11171:1
0 102:1 151:1 671:1 1052:1 4960:1 11169:1
0 103:1 572:1 669:1 1050:1 3809:1 11170:1
0 140:1 570:1 670:1 1051:1 3807:1 14558:1
0 131:1 134:1 138:1 571:1 3808:1 14556:1
0 129:1 132:1 139:1 152:1 3680:1 14557:1
0 104:1 130:1 133:1 150:1 3678:1 14381:1
0 102:1 151:1 671:1 1052:1 3679:1 14379:1
0 103:1 140:1 669:1 1050:1 5510:1 14380:1
0 113:1 116:1 138:1 670:1 1051:1 5508:1
0 10:1 111:1 114:1 139:1 611:1 5509:1
0 2:1 26:1 112:1 115:1 609:1 3383:1
0 9:1 24:1 62:1 610:1 3381:1
0 4:1 8:1 25:1 60:1 3382:1
0 3:1 7:1 11:1 123:1 152:1 509:1 2469:1
0 26:1 124:1 150:1 470:1 507:1 2470:1
0 24:1 125:1 151:1 468:1 508:1 770:1
0 17:1 25:1 123:1 469:1 768:1 4559:1
0 11:1 15:1 44:1 124:1 769:1 4557:1
0 16:1 42:1 611:1 4558:1 8189:1
0 26:1 43:1 609:1 839:1 8187:1
0 17:1 24:1 610:1 837:1 1310:1 8188:1
0 11:1 15:1 17:1 25:1 838:1 1308:1 5684:1
0 11:1 15:1 16:1 758:1 761:1 1309:1 5682:1
0 16:1 26:1 470:1 756:1 759:1 5683:1
0 24:1 26:1 468:1 757:1 760:1 14681:1
0 24:1 25:1 125:1 469:1 485:1 14679:1
0 25:1 32:1 123:1 483:1 14680:1
0 10:1 30:1 50:1 124:1 484:1
0 2:1 31:1 48:1 62:1
0 4:1 8:1 9:1 49:1 60:1
0 3:1 7:1 11:1 26:1 123:1 470:1 2469:1
0 24:1 124:1 125:1 468:1 770:1 2470:1
0 25:1 123:1 152:1 469:1 768:1 3419:1
0 26:1 124:1 150:1 769:1 3417:1 15926:1
0 10:1 24:1 104:1 151:1 3418:1 15924:1
0 2:1 25:1 102:1 113:1 116:1 15925:1
0 9:1 17:1 103:1 111:1 114:1 8009:1
0 11:1 15:1 17:1 112:1 115:1 8007:1 9698:1
0 11:1 15:1 16:1 17:1 7469:1 8008:1 9696:1
0 11:1 15:1 16:1 140:1 7467:1 9697:1 10427:1
0 16:1 125:1 138:1 143:1 7468:1 10425:1
0 17:1 123:1 139:1 141:1 1310:1 10426:1
0 11:1 15:1 17:1 124:1 142:1 1308:1 5684:1
0 11:1 15:1 16:1 131:1 134:1 1309:1 5682:1
0 16:1 68:1 129:1 132:1 173:1 5683:1
0 17:1 66:1 130:1 133:1 171:1 4166:1
0 11:1 15:1 17:1 67:1 172:1 1310:1 4164:1
0 11:1 15:1 16:1 17:1 1308:1 4165:1 4169:1
0 11:1 15:1 16:1 44:1 1309:1 4167:1
0 16:1 42:1 611:1 4168:1 8189:1
0 43:1 608:1 609:1 611:1 8187:1
0 68:1 173:1 606:1 609:1 610:1 8188:1
0 66:1 71:1 74:1 171:1 607:1 610:1
0 67:1 69:1 72:1 104:1 172:1 18650:1
0 32:1 70:1 73:1 102:1 18648:1
0 17:1 30:1 103:1 4166:1 18649:1
0 11:1 15:1 17:1 31:1 1310:1 4164:1
0 11:1 15:1 16:1 17:1 1308:1 4165:1 4169:1
0 11:1 15:1 16:1 104:1 1309:1 4167:1 10544:1
0 16:1 26:1 102:1 764:1 4168:1 10542:1
0 24:1 26:1 103:1 762:1 10543:1 15926:1
0 24:1 25:1 26:1 763:1 9653:1 15924:1
0 24:1 25:1 89:1 9651:1 15925:1
0 17:1 25:1 87:1 5804:1 9652:1
0 11:1 15:1 50:1 88:1 245:1 5802:1
0 16:1 44:1 48:1 243:1 5803:1
0 42:1 49:1 50:1 244:1 1334:1
0 43:1 48:1 95:1 1332:1
0 49:1 93:1 488:1 491:1 1333:1
0 10:1 50:1 94:1 486:1 489:1
0 2:1 48:1 487:1 490:1 491:1 497:1
0 9:1 17:1 49:1 489:1 495:1 1310:1
0 11:1 15:1 17:1 490:1 496:1 1308:1 5684:1
0 10:1 11:1 15:1 16:1 17:1 1309:1 5682:1
0 2:1 10:1 11:1 15:1 16:1 17:1 5683:1
0 2:1 9:1 11:1 15:1 16:1 89:1
0 9:1 16:1 17:1 87:1 5804:1
0 11:1 15:1 50:1 88:1 3512:1 5802:1
0 16:1 44:1 48:1 3510:1 5803:1
0 42:1 49:1 50:1 1334:1 3511:1
0 43:1 48:1 95:1 1332:1
0 49:1 93:1 488:1 491:1 1333:1
0 10:1 50:1 94:1 486:1 489:1
0 2:1 48:1 487:1 490:1 491:1 497:1
0 9:1 49:1 89:1 489:1 495:1 503:1
0 65:1 68:1 87:1 490:1 496:1 501:1
0 11:1 26:1 63:1 66:1 88:1 502:1 1349:1
0 24:1 64:1 67:1 83:1 1343:1 1347:1
0 25:1 81:1 611:1 1341:1 1348:1 13259:1
0 82:1 113:1 116:1 609:1 1342:1 13257:1
0 111:1 114:1 610:1 611:1 3863:1 13258:1
0 68:1 112:1 115:1 173:1 609:1 3861:1
0 26:1 66:1 171:1 610:1 3443:1 3862:1
0 24:1 67:1 125:1 172:1 3441:1 12491:1
0 25:1 68:1 123:1 287:1 3442:1 12489:1
0 26:1 66:1 124:1 285:1 3551:1 12490:1
0 24:1 67:1 125:1 161:1 286:1 3549:1
0 25:1 68:1 123:1 159:1 173:1 3550:1
0 10:1 26:1 66:1 124:1 160:1 171:1
0 2:1 24:1 26:1 67:1 172:1 3245:1
0 9:1 24:1 25:1 62:1 3243:1
0 4:1 8:1 25:1 60:1 3244:1
0 3:1 7:1 11:1 68:1 123:1 173:1 1182:1
0 66:1 124:1 152:1 171:1 560:1 1183:1
0 26:1 67:1 150:1 172:1 558:1 1019:1
0 24:1 125:1 151:1 206:1 559:1 1017:1
0 17:1 25:1 123:1 204:1 1018:1 1310:1
0 11:1 15:1 17:1 124:1 205:1 1308:1 5684:1
0 11:1 15:1 16:1 44:1 1309:1 5682:1
