,	0
it	0
can	0
cause	0
internal	0
hemorrhaging	0
,	0
which	0
can	0
be	0
fatal	0
.	0
In	0
2001	0
,	0
8	0
people	0
died	0
of	0
dengue	DIS
in	0
Rio	0
de	0
Janeiro	0
.	0
According	0
to	0
the	0
latest	0
bulletin	0
from	0
the	0
State	0
Secretary	0
of	0
Health	0
,	0
12	0
957	0
cases	0
of	0
dengue	DIS
have	0
been	0
notified	0
,	0
including	0
207	0
-LRB-	0
5	0
fatal	0
,	0
confirmed	0
-RRB-	0
of	0
dengue	DIS
hemorrhagic	DIS
fever	DIS
-LRB-	0
DHF	DIS
-RRB-	0
.	0
The	0
state	0
capital	0
leads	0
the	0
ranking	0
with	0
4912	0
cases	0
.	0
There	0
have	0
been	0
an	0
additional	0
8	0
deaths	0
suspected	0
of	0
being	0
due	0
to	0
DHF	DIS
,	0
not	0
included	0
in	0
the	0
statistics	0
because	0
they	0
are	0
awaiting	0
confirmation	0
.	0
Health	0
officials	0
struggled	0
to	0
control	0
an	0
outbreak	0
of	0
dengue	DIS
fever	DIS
in	0
Rio	0
de	0
Janeiro	0
as	0
the	0
picturesque	0
tourist	0
mecca	0
prepared	0
to	0
host	0
millions	0
of	0
visitors	0
for	0
next	0
week	0
's	0
annual	0
Carnival	0
parades	0
.	0
Officials	0
said	0
on	0
Frid	0
1	0
Feb	0
2002	0
that	0
the	0
mosquito-borne	0
disease	0
may	0
have	0
killed	0
as	0
many	0
as	0
17	0
people	0
and	0
infected	0
10	0
500	0
in	0
Rio	0
de	0
Janeiro	0
state	0
in	0
the	0
past	0
month	0
.	0
The	0
outbreak	0
was	0
mainly	0
affecting	0
metropolitan	0
Rio	0
's	0
outskirts	0
,	0
and	0
officials	0
sought	0
to	0
assure	0
Carnival-goers	0
that	0
steps	0
were	0
being	0
taken	0
to	0
contain	0
it	0
.	0
``	0
But	0
we	0
can	0
not	0
say	0
that	0
no	0
one	0
will	0
pick	0
up	0
dengue	DIS
in	0
Rio	0
during	0
Carnival	0
,	0
''	0
said	0
Yolanda	0
Bravim	0
,	0
public	0
health	0
superintendent	0
with	0
the	0
Rio	0
state	0
government	0
.	0
The	0
number	0
of	0
cases	0
increased	0
sharply	0
from	0
last	0
Friday	0
,	0
when	0
6700	0
cases	0
of	0
dengue	DIS
fever	DIS
were	0
registered	0
statewide	0
.	0
In	0
January	0
2001	0
,	0
Rio	0
state	0
registered	0
about	0
4000	0
cases	0
and	0
3	0
deaths	0
.	0
Some	0
80	0
percent	0
of	0
the	0
state	0
population	0
lives	0
in	0
the	0
Rio	0
metropolitan	0
area	0
,	0
where	0
the	0
bulk	0
of	0
dengue	DIS
cases	0
,	0
including	0
the	0
potentially	0
fatal	0
hemorrhagic	DIS
-LSB-	0
form	0
-RSB-	0
,	0
was	0
registered	0
.	0
Bravim	0
said	0
5	0
deaths	0
had	0
been	0
confirmed	0
as	0
caused	0
by	0
dengue	DIS
,	0
while	0
another	0
12	0
were	0
being	0
investigated	0
.	0
She	0
also	0
said	0
3	0
times	0
as	0
many	0
people	0
as	0
the	0
number	0
of	0
infected	0
might	0
have	0
dengue	DIS
but	0
without	0
strong	0
symptoms	0
,	0
which	0
means	0
more	0
than	0
30	0
000	0
people	0
could	0
have	0
the	0
illness	0
.	0
The	0
outbreak	0
followed	0
heavy	0
rains	0
in	0
Brazil	0
in	0
the	0
past	0
months	0
.	0
Rio	0
state	0
experienced	0
its	0
worst	0
dengue	DIS
epidemic	0
in	0
1991	0
,	0
when	0
24	0
people	0
died	0
and	0
85	0
891	0
people	0
contracted	0
the	0
disease	0
.	0
Brazil	0
's	0
central	0
states	0
of	0
Goias	0
and	0
Minas	0
Gerais	0
and	0
southern	0
Mato	0
Grosso	0
do	0
Sul	0
also	0
had	0
a	0
high	0
number	0
of	0
dengue	DIS
cases	0
this	0
year	0
,	0
officials	0
said	0
.	0
The	0
National	0
Health	0
Foundation	0
says	0
dengue	DIS
has	0
been	0
on	0
the	0
rise	0
recently	0
,	0
with	0
the	0
number	0
of	0
Brazil-wide	0
cases	0
rising	0
to	0
391	0
000	0
last	0
year	0
from	0
240	0
000	0
in	0
2000	0
,	0
while	0
the	0
number	0
of	0
hemorrhagic	DIS
cases	0
skyrocketed	0
to	0
675	0
from	0
51	0
.	0
Last	0
year	0
28	0
people	0
died	0
from	0
dengue	DIS
after	0
3	0
died	0
in	0
2000	0
.	0
The	0
Municipal	0
Health	0
Secretary	0
of	0
Rio	0
reported	0
the	0
sixth	0
death	0
from	0
dengue	DIS
hemorrhagic	DIS
fever	DIS
today	0
.	0
Up	0
to	0
now	0
there	0
have	0
been	0
5878	0
cases	0
of	0
dengue	DIS
reported	0
from	0
the	0
capital	0
,	0
including	0
108	0
of	0
dengue	DIS
hemorrhagic	DIS
fever	DIS
.	0
In	0
a	0
bulletin	0
released	0
by	0
the	0
Rio	0
State	0
Health	0
Secretary	0
on	0
Mon	0
1	0
Feb	0
2002	0
,	0
there	0
were	0
12	0
957	0
cases	0
in	0
the	0
state	0
,	0
including	0
207	0
of	0
dengue	DIS
hemorrhagic	DIS
fever	DIS
.	0
-LSB-	0
Rio	0
media	0
reported	0
over	0
the	0
weekend	0
that	0
both	0
the	0
King	0
and	0
Queen	0
of	0
the	0
forthcoming	0
Carnival	0
celebrations	0
had	0
fallen	0
ill	0
with	0
dengue	DIS
.	0
One	0
hopes	0
they	0
will	0
be	0
well	0
enough	0
to	0
take	0
part	0
in	0
the	0
celebrations	0
next	0
weekend	0
.	0
Also	0
,	0
a	0
popular	0
actress	0
has	0
fallen	0
ill	0
with	0
the	0
disease	0
,	0
leading	0
to	0
the	0
cancellation	0
of	0
a	0
stage	0
show	0
.	0
-	0
Mod.JW	0
-RSB-	0
A	0
bulletin	0
from	0
the	0
Rio	0
de	0
Janeiro	0
State	0
Health	0
Secretary	0
dated	0
6	0
Feb	0
2002	0
gave	0
an	0
official	0
total	0
of	0
18	0
009	0
cases	0
of	0
dengue	DIS
with	0
7	0
deaths	0
in	0
the	0
state	0
.	0
But	0
according	0
to	0
-LSB-	0
unnamed	0
-RSB-	0
specialists	0
,	0
the	0
number	0
could	0
be	0
more	0
than	0
90	0
000	0
,	0
since	0
many	0
sick	0
people	0
are	0
not	0
going	0
to	0
hospital	0
and	0
not	0
all	0
doctors	0
are	0
notifying	0
cases	0
.	0
The	0
state	0
government	0
has	0
purchased	0
3125	0
hand-held	0
gas-powered	0
blow-torches	0
for	0
destroying	0
mosquito	0
eggs	0
,	0
since	0
larvicides	0
do	0
not	0
destroy	0
eggs	0
.	0
But	0
not	0
all	0
towns	0
are	0
using	0
them	0
,	0
because	0
of	0
the	0
risk	0
of	0
fire	0
and	0
also	0
because	0
the	0
national	0
health	0
ministry	0
does	0
not	0
recognise	0
their	0
use	0
.	0
-LSB-	0
I	0
have	0
never	0
heard	0
of	0
using	0
blow-torches	0
to	0
destroy	0
mosquito	0
eggs	0
.	0
I	0
suppose	0
that	0
since	0
_	0
Aedes	0
_	0
lay	0
their	0
eggs	0
at	0
the	0
water-line	0
,	0
theoretically	0
boiling	0
the	0
water	0
close	0
by	0
should	0
kill	0
them	0
--	0
but	0
also	0
damage	0
whatever	0
container	0
they	0
are	0
in	0
.	0
Perhaps	0
they	0
are	0
only	0
intended	0
for	0
use	0
in	0
rain	0
barrels	0
,	0
water	0
tanks	0
,	0
and	0
discarded	0
tires	0
.	0
If	0
anybody	0
can	0
provide	0
a	0
published	0
reference	0
to	0
the	0
successful	0
use	0
of	0
this	0
technique	0
,	0
I	0
would	0
be	0
very	0
interested	0
.	0
-	0
Mod.JW	0
-RSB-	0
In	0
Kuala	0
Muda	0
district	0
3	0
new	0
dengue	DIS
fever	DIS
cases	0
have	0
been	0
recorded	0
,	0
bringing	0
the	0
number	0
in	0
the	0
last	0
2	0
months	0
to	0
19	0
,	0
state	0
Health	0
,	0
Unity	0
and	0
Social	0
Welfare	0
Committee	0
chairman	0
Datuk	0
V.	0
Saravanan	0
said	0
today	0
.	0
He	0
said	0
Kubang	0
Pasu	0
district	0
had	0
31	0
cases	0
and	0
Baling	0
district	0
,	0
39	0
.	0
``	0
The	0
number	0
of	0
cases	0
is	0
increasing	0
and	0
I	0
will	0
ensure	0
that	0
preventive	0
measures	0
are	0
taken	0
to	0
prevent	0
the	0
situation	0
from	0
worsening	0
,	0
''	0
he	0
told	0
reporters	0
after	0
visiting	0
dengue	DIS
fever	DIS
patients	0
at	0
the	0
Sungai	0
Petani	0
Hospital	0
,	0
here	0
.	0
Some	0
3000	0
residents	0
in	0
Taman	0
Seri	0
Kemuning	0
here	0
are	0
living	0
in	0
fear	0
after	0
2	0
of	0
their	0
neighbours	0
died	0
while	0
another	0
39	0
were	0
admitted	0
to	0
the	0
Mentakab	0
Hospital	0
for	0
suspected	0
dengue	DIS
fever	DIS
.	0
The	0
housing	0
estate	0
's	0
Rukun	0
Tetangga	0
committee	0
chairman	0
,	0
Shawal	0
Ibrahim	0
,	0
stated	0
that	0
to	0
date	0
2	0
people	0
had	0
died	0
.	0
They	0
were	0
a	0
housewife	0
in	0
her	0
20s	0
who	0
died	0
on	0
2	0
Jan	0
2002	0
,	0
and	0
an	0
unidentified	0
man	0
who	0
died	0
on	0
25	0
Jan	0
2002	0
.	0
``	0
There	0
are	0
at	0
least	0
another	0
39	0
people	0
admitted	0
to	0
the	0
Mentakab	0
Hospital	0
for	0
treatment	0
but	0
we	0
have	0
yet	0
to	0
ascertain	0
the	0
actual	0
number	0
.	0
We	0
suspect	0
that	0
the	0
2	0
residents	0
who	0
have	0
died	0
and	0
the	0
others	0
down	0
with	0
fever	DIS
have	0
got	0
dengue	DIS
fever	DIS
but	0
the	0
actual	0
cause	0
is	0
still	0
yet	0
to	0
be	0
known	0
.	0
``	0
The	0
hospital	0
is	0
not	0
telling	0
us	0
anything	0
although	0
there	0
have	0
been	0
many	0
residents	0
from	0
the	0
15	0
blocks	0
of	0
flats	0
in	0
the	0
housing	0
area	0
going	0
to	0
the	0
hospital	0
to	0
seek	0
treatment	0
for	0
fever	DIS
,	0
''	0
he	0
said	0
.	0
According	0
to	0
Shawal	0
,	0
the	0
residents	0
first	0
started	0
to	0
suffer	0
from	0
fever	DIS
sometime	0
in	0
early	0
December	0
2001	0
.	0
--	0
Pablo	0
Nart	0
<p.nart@virgin.net>	0
...	0
jw/cp/pg	0
/	0
lm	0
----------	0
.	0
In	0
these	0
updates	0
:	0
-LSB-	0
1	0
-RSB-	0
Bangladesh	0
-LSB-	0
2	0
-RSB-	0
Costa	0
Rica	0
-LSB-	0
3	0
-RSB-	0
Mexico	0
Two	0
people	0
have	0
died	0
of	0
dengue	0
--	0
one	0
in	0
the	0
city	0
and	0
the	0
other	0
in	0
Sherpur	0
--	0
while	0
81	0
others	0
have	0
been	0
admitted	0
to	0
hospital	0
in	0
the	0
city	0
and	0
elsewhere	0
in	0
the	0
country	0
in	0
the	0
last	0
2	0
days	0
.	0
One	0
of	0
the	0
victims	0
,	0
12	0
years	0
old	0
,	0
died	0
of	0
dengue	0
hemorrhagic	0
fever	0
-LRB-	0
DHF	0
-RRB-	0
in	0
a	0
private	0
clinic	0
in	0
the	0
city	0
at	0
8:30	0
pm	0
Saturday	0
,	0
doctors	0
at	0
the	0
clinic	0
said	0
.	0
The	0
victim	0
in	0
Sherpur	0
district	0
,	0
15	0
years	0
old	0
,	0
died	0
of	0
DHF	0
due	0
to	0
profuse	0
bleeding	0
at	0
12	0
noon	0
Saturday	0
.	0
Of	0
the	0
81	0
newly	0
hospitalised	0
dengue	0
patients	0
,	0
18	0
were	0
admitted	0
to	0
Dhaka	0
Medical	0
College	0
Hospital	0
,	0
6	0
to	0
Mitford	0
Hospital	0
,	0
and	0
13	0
to	0
Holy	0
Family	0
Red	0
Crescent	0
Hospital	0
.	0
Another	0
14	0
dengue	0
patients	0
were	0
hospitalised	0
in	0
BIRDEM	0
and	0
Government	0
Employee	0
's	0
Hospital	0
in	0
the	0
city	0
,	0
as	0
well	0
as	0
in	0
hospitals	0
in	0
Barisal	0
and	0
Chittagong	0
;	0
30	0
people	0
with	0
DHF	0
,	0
some	0
of	0
them	0
in	0
critical	0
condition	0
,	0
were	0
admitted	0
to	0
different	0
private	0
clinics	0
in	0
the	0
city	0
.	0
So	0
far	0
,	0
the	0
number	0
of	0
deaths	0
from	0
dengue	0
this	0
year	0
is	0
41	0
,	0
while	0
3747	0
dengue	0
patients	0
have	0
been	0
hospitalised	0
,	0
according	0
to	0
official	0
report	0
.	0
The	0
Department	0
of	0
Epidemiological	0
Surveillance	0
of	0
the	0
Ministry	0
of	0
Health	0
reports	0
that	0
so	0
far	0
this	0
year	0
-LSB-	0
2002	0
-RSB-	0
there	0
have	0
been	0
about	0
4435	0
cases	0
of	0
dengue	0
,	0
including	0
11	0
cases	0
of	0
DHF	0
.	0
According	0
to	0
studies	0
by	0
the	0
Costa	0
Rican	0
Institute	0
of	0
Research	0
&	0
Training	0
in	0
Nutrition	0
&	0
Health	0
-LRB-	0
INCIENSA	0
-RRB-	0
,	0
Costa	0
Ricans	0
are	0
now	0
exposed	0
to	0
2	0
serotypes	0
of	0
dengue	0
.	0
Type	0
1	0
has	0
been	0
absent	0
from	0
the	0
country	0
since	0
the	0
year	0
2000	0
,	0
but	0
has	0
reappeared	0
.	0
Minister	0
of	0
Health	0
Maria	0
del	0
Rocio	0
Saenz	0
explained	0
that	0
when	0
a	0
person	0
has	0
been	0
infected	0
by	0
one	0
serotype	0
of	0
dengue	0
,	0
they	0
remain	0
immune	0
for	0
life	0
;	0
but	0
if	0
such	0
a	0
person	0
catches	0
a	0
different	0
strain	0
,	0
then	0
the	0
chances	0
of	0
suffering	0
from	0
DHF	0
are	0
increased	0
.	0
******	0
-LSB-	0
3	0
-RSB-	0
-LSB-	0
The	0
reports	0
that	0
follow	0
were	0
contributed	0
during	0
the	0
week	0
by	0
Pablo	0
Nart	0
<p.nart@virgin.net>	0
from	0
Spanish	0
language	0
sources	0
,	0
and	0
have	0
been	0
translated	0
and	0
summarized	0
by	0
Mod.JW	0
-RSB-	0
Source	0
:	0
Europa	0
Press	0
3	0
Sep	0
2002	0
<	0
http://www.europapress.es/europa2001/abierto/noticia.asp?cod=20020903095211	0
>	0
The	0
Health	0
Secretary	0
reported	0
that	0
from	0
January	0
2002	0
to	0
date	0
,	0
179	0
cases	0
of	0
dengue	0
have	0
been	0
reported	0
in	0
the	0
state	0
,	0
including	0
41	0
of	0
DHF	0
,	0
with	0
no	0
deaths	0
.	0
He	0
announced	0
that	0
mobile	0
brifades	0
will	0
be	0
on	0
the	0
lookout	0
for	0
cases	0
of	0
dengue	0
and	0
West	DIS
Nile	DIS
virus	DIS
-LRB-	0
WNV	DIS
-RRB-	0
infection	DIS
,	0
and	0
will	0
combat	0
both	0
_	0
Aedes	0
aegypti	0
_	0
and	0
_	0
Culex	0
_	0
mosquitoes	0
,	0
the	0
latter	0
being	0
the	0
vector	0
of	0
WNV	DIS
.	0
Source	0
:	0
La	0
Reforma	0
-LRB-	0
Mexico	0
-RRB-	0
2	0
Sep	0
2002	0
<	0
http://www.reforma.com/nacional/articulo/224901/default.htm	0
>	0
During	0
2002	0
,	0
to	0
date	0
,	0
358	0
people	0
have	0
contracted	0
dengue	0
in	0
Merida	0
,	0
including	0
78	0
with	0
DHF	0
,	0
with	0
no	0
deaths	0
;	0
100	0
of	0
these	0
in	0
the	0
last	0
5	0
days	0
.	0
Cases	0
have	0
been	0
seen	0
in	0
37	0
of	0
the	0
state	0
s	0
106	0
townships	0
.	0
Last	0
year	0
-LSB-	0
2001	0
-RSB-	0
400	0
cases	0
were	0
reported	0
,	0
including	0
2	0
deaths	0
in	0
children	0
.	0
Source	0
:	0
as	0
above	0
13	0
more	0
people	0
-LRB-	0
5	0
male	0
and	0
8	0
female	0
-RRB-	0
have	0
contracted	0
dengue	0
in	0
Zapopan	0
township	0
,	0
bringing	0
the	0
total	0
for	0
Jalisco	0
state	0
for	0
2002	0
to	0
82	0
,	0
including	0
5	0
cases	0
of	0
DHF	0
.	0
These	0
were	0
13/60	0
specimens	0
tested	0
,	0
with	0
325	0
more	0
specimens	0
awaiting	0
testing	0
.	0
Source	0
:	0
Yahoo	0
noticias	0
2	0
Sep	0
2002	0
<	0
http://mx.news.yahoo.com/020902/6/ibcq.html	0
>	0
The	0
state	0
secretary	0
of	0
health	0
announced	0
that	0
as	0
of	0
31	0
Aug	0
2002	0
660	0
cases	0
of	0
dengue	0
and	0
47	0
of	0
DHF	0
have	0
been	0
reported	0
,	0
of	0
which	0
11	0
were	0
-LSB-	0
laboratory	0
-RSB-	0
confirmed	0
,	0
4	0
of	0
those	0
being	0
fatal	0
.	0
--	0
Pablo	0
Nart	0
<p.nart@virgin.net>	0
Australia	0
-LRB-	0
NSW	0
-RRB-	0
20030509.1157	0
,	0
''	0
had	0
one	0
significant	0
misleading	0
fact	0
and	0
a	0
few	0
questionable	0
elements	0
.	0
I	0
realize	0
the	0
source	0
was	0
a	0
local	0
newspaper	0
,	0
and	0
therefore	0
it	0
is	0
important	0
to	0
address	0
some	0
of	0
the	0
less	0
accurate	0
elements	0
of	0
this	0
report	0
.	0
It	0
was	0
stated	0
that	0
the	0
disease	0
is	0
not	0
transferred	0
from	0
person	0
to	0
person	0
.	0
While	0
person-to-person	0
transmission	0
of	0
the	0
organisms	0
is	0
not	0
common	0
,	0
it	0
has	0
been	0
reported	0
over	0
the	0
years	0
.	0
Person-to-person	0
spread	0
of	0
the	0
disease	0
does	0
occur	0
,	0
as	0
is	0
evident	0
from	0
the	0
1943	0
Louisiana	0
outbreak	0
,	0
when	0
a	0
single	0
fatal	0
human	0
case	0
gave	0
rise	0
to	0
18	0
additional	0
human	0
cases	0
among	0
nursing	0
attendants	0
at	0
the	0
hospital	0
.	0
Interhuman	0
transmission	0
of	0
psittacosis	0
was	0
also	0
reported	0
by	0
Hansen	0
et	0
al.	0
in	0
the	0
Danish	0
Med	0
Bul	0
.	0
1955	0
Vol	0
2	0
page	0
51	0
.	0
It	0
is	0
correct	0
that	0
*	0
experimental	0
*	0
hosts	0
of	0
this	0
disease	0
can	0
include	0
all	0
species	0
of	0
birds	0
;	0
however	0
,	0
it	0
is	0
important	0
to	0
distinguish	0
between	0
experimental	0
disease	0
transmission	0
and	0
natural	0
occurrence	0
of	0
the	0
disease	0
.	0
I	0
would	0
therefore	0
question	0
the	0
claim	0
that	0
``	0
all	0
birds	0
are	0
susceptible	0
to	0
the	0
infection	0
.	0
''	0
The	0
response	0
of	0
different	0
species	0
of	0
birds	0
is	0
not	0
uniform	0
,	0
and	0
some	0
are	0
highly	0
resistant	0
to	0
the	0
disease	0
.	0
In	0
some	0
species	0
of	0
birds	0
the	0
disease	0
has	0
never	0
been	0
reported	0
.	0
Highly	0
resistant	0
species	0
of	0
birds	0
do	0
not	0
impose	0
the	0
same	0
human	0
health	0
risk	0
,	0
because	0
they	0
either	0
do	0
not	0
shed	0
the	0
organism	0
or	0
harbour	0
only	0
a	0
small	0
number	0
of	0
these	0
bacteria	0
.	0
While	0
the	0
time	0
from	0
exposure	0
to	0
development	0
of	0
symptoms	0
is	0
usually	0
4-14	0
days	0
as	0
stated	0
in	0
the	0
article	0
,	0
longer	0
incubation	0
periods	0
-LRB-	0
up	0
to	0
4	0
weeks	0
-RRB-	0
have	0
been	0
reported	0
in	0
humans	0
in	0
the	0
literature	0
.	0
It	0
is	0
important	0
to	0
be	0
accurate	0
and	0
to	0
keep	0
an	0
open	0
mind	0
about	0
all	0
aspects	0
of	0
disease	0
reporting	0
,	0
especially	0
in	0
cases	0
where	0
the	0
disease	0
is	0
of	0
significance	0
to	0
human	0
health	0
and	0
the	0
source	0
is	0
a	0
local	0
newspaper	0
.	0
-LSB-	0
ProMED	0
thanks	0
Dr	0
Arzey	0
for	0
these	0
clarifications	0
.	0
In	0
1929-30	0
a	0
pandemic	0
of	0
psittacosis	0
spread	0
to	0
12	0
countries	0
,	0
causing	0
approx	0
.	0
1000	0
cases	0
&	0
200-300	0
deaths	0
-LRB-	0
Schachter	0
1975	0
,	0
in	0
Hubbert	0
et	0
al.	0
-LRB-	0
eds	0
.	0
-RRB-	0
Diseases	0
transmitted	0
from	0
animals	0
to	0
man	0
,	0
6th	0
ed.	0
,	0
Thomas	0
,	0
Springfield	0
IL	0
.	0
-RRB-	0
,	0
linked	0
to	0
the	0
importation	0
of	0
psittacines	0
from	0
South	0
America	0
,	0
but	0
it	0
is	0
not	0
clear	0
if	0
any	0
of	0
these	0
were	0
due	0
to	0
human	0
-	0
to-human	0
transmission	0
.	0
With	0
only	0
2	0
reports	0
in	0
60	0
years	0
quoted	0
above	0
,	0
this	0
is	0
probably	0
not	0
a	0
common	0
occurrence	0
.	0
Nowadays	0
,	0
in	0
the	0
USA	0
,	0
the	0
human	0
disease	0
is	0
mainly	0
associated	0
with	0
working	0
with	0
turkeys	0
,	0
and	0
in	0
central	0
&	0
eastern	0
Europe	0
,	0
with	0
ducks	0
.	0
-	0
Mod.JW	0
-RSB-	0
Murcia	0
has	0
broken	0
all	0
records	0
.	0
The	0
total	0
number	0
of	0
unconfirmed	0
cases	0
stood	0
at	0
470	0
yesterday	0
,	0
although	0
_	0
Legionella	0
_	0
bacterium	DIS
has	0
been	0
confirmed	0
as	0
cause	0
in	0
just	0
192	0
of	0
these	0
.	0
No	0
further	0
loss	0
of	0
life	0
has	0
been	0
reported	0
and	0
death	0
toll	0
remains	0
at	0
one	0
.	0
The	0
epidemic	0
is	0
largest	0
seen	0
in	0
country	0
since	0
224	0
cases	0
registered	0
in	0
Alcala	0
de	0
Henares	0
-LRB-	0
Madrid	0
-RRB-	0
in	0
1996	0
,	0
and	0
despite	0
its	0
virulent	0
nature	0
,	0
regional	0
health	0
minister	0
Francisco	0
Marques	0
stated	0
that	0
an	0
increase	0
in	0
number	0
of	0
confirmed	0
cases	0
is	0
not	0
expected	0
.	0
Marques	0
did	0
not	0
confirm	0
whether	0
source	0
of	0
outbreak	0
was	0
a	0
water	0
cooling	0
tower	0
on	0
a	0
building	0
owned	0
by	0
El	0
Corte	0
Ingles	0
,	0
or	0
one	0
of	0
other	0
3	0
sites	0
under	0
suspicion	0
.	0
Results	0
from	0
tests	0
to	0
determine	0
source	0
are	0
not	0
expected	0
to	0
be	0
ready	0
for	0
days	0
.	0
--	0
ProMED-mail	0
<promed@promedmail.org>	0
...	0
mpp/es	0
Hartley	0
,	0
Z	0
Handoo	0
,	0
VM	0
Williamson	0
,	0
S	0
Taylor	0
,	0
et	0
al.	0
.	0
Waite	0
Research	0
Precinct	0
,	0
Urrbrae	0
,	0
South	0
Australia	0
,	0
5064	0
Australia	0
.	0
_	0
Meloidogyne	0
fallax	0
_	0
-LSB-	0
Mf	DIS
-RSB-	0
-LRB-	0
Karssen	0
,	0
1996	0
-RRB-	0
has	0
been	0
recorded	0
for	0
the	0
first	0
time	0
in	0
Australia	0
from	0
potato	0
tubers	0
and	0
soil	0
collected	0
in	0
the	0
south	0
east	0
of	0
South	0
Australia	0
.	0
Identification	0
was	0
based	0
on	0
morphological	0
observations	0
and	0
DNA	0
sequencing	0
.	0
Potatoes	0
tubers	0
were	0
found	0
to	0
have	0
blister-like	0
swellings	0
suggesting	0
infection	0
of	0
the	0
tubers	0
by	0
root	0
knot	0
nematodes	0
.	0
These	0
blisters	0
were	0
dissected	0
and	0
a	0
few	0
females	0
,	0
males	0
,	0
and	0
juveniles	0
were	0
...	0
processed	0
to	0
obtain	0
permanent	0
slides	0
of	0
perineal	0
patterns	0
,	0
whole	0
males	0
and	0
juveniles	0
.	0
The	0
...	0
perineal	0
patterns	0
-LSB-	0
were	0
-RSB-	0
similar	0
to	0
that	0
of	0
-LSB-	0
_	0
M.	0
hapla	0
_	0
-RSB-	0
Chitwood	0
except	0
there	0
were	0
no	0
punctations	0
present	0
in	0
the	0
anal	0
region	0
.	0
The	0
perineal	0
patterns	0
matched	0
the	0
descriptions	0
of	0
Mf	DIS
...	0
and	0
_	0
M.	0
chitwoodi	0
_	0
Golden	0
,	0
O'Bannon	0
,	0
Santo	0
and	0
Finley	0
,	0
both	0
known	0
to	0
affect	0
potatoes	0
.	0
The	0
measurements	0
of	0
key	0
elements	0
of	0
the	0
infective	0
juveniles	0
matched	0
_	0
M.	0
chitwoodi	0
_	0
and	0
Mf	DIS
...	0
very	0
well	0
-LSB-	0
and	0
-RSB-	0
measurements	0
of	0
stylet	0
,	0
total	0
body	0
length	0
,	0
and	0
spicules	0
of	0
the	0
males	0
also	0
matched	0
the	0
original	0
description	0
of	0
Mf	DIS
.	0
Ribosomal	0
-LSB-	0
internal	0
transcribed	0
spacers	0
,	0
ITS	0
-RSB-	0
DNA	0
from	0
juveniles	0
was	0
amplified	0
and	0
cut	0
with	0
restriction	0
enzymes	0
Clal	0
,	0
Accl	0
and	0
Rsal	0
.	0
Fragment	0
sizes	0
matched	0
those	0
produced	0
by	0
the	0
species	0
Mf	DIS
...	0
-LRB-	0
known	0
as	0
_	0
M.	0
chitwoodi	0
_	0
Baexem	0
?	0
type	0
-RRB-	0
and	0
differed	0
from	0
those	0
reported	0
for	0
_	0
M.	0
chitwoodi	0
_	0
-LRB-	0
Zijlstra	0
et	0
al.	0
1995	0
-RRB-	0
.	0
The	0
ITS	0
sequences	0
matched	0
that	0
of	0
the	0
published	0
sequence	0
for	0
Mf	DIS
...	0
-LRB-	0
Zijlstra	0
,	0
1997	0
-RRB-	0
and	0
did	0
not	0
match	0
the	0
sequence	0
of	0
_	0
M.	0
chitwoodi	0
_	0
...	0
-LRB-	0
Powers	0
et	0
al.	0
-LRB-	0
1997	0
-RRB-	0
-LRB-	0
Accession	0
Number	0
U963020	0
-RRB-	0
.	0
It	0
was	0
concluded	0
that	0
our	0
isolate	0
was	0
Mf	DIS
.	0
From	0
anecdotal	0
evidence	0
and	0
...	0
literature	0
-LSB-	0
references	0
-RSB-	0
,	0
it	0
appears	0
that	0
Mf	DIS
...	0
has	0
been	0
present	0
in	0
Australia	0
for	0
some	0
time	0
.	0
...	0
_	0
M.chitwoodi	0
_	0
being	0
found	0
in	0
a	0
shipment	0
of	0
seed	0
potatoes	0
from	0
Australia	0
sent	0
to	0
South	0
Africa	0
in	0
1989	0
-LRB-	0
Kleynhans	0
1989	0
in	0
Eisenbach	0
&	0
Triantaphyllou	0
1991	0
-RRB-	0
and	0
Stirling	0
and	0
Watchel	0
-LRB-	0
1985	0
-RRB-	0
found	0
a	0
root	0
knot	0
nematode	0
during	0
a	0
survey	0
of	0
potatoes/pastures	0
in	0
the	0
south	0
east	0
of	0
South	0
Australia	0
in	0
1979/80	0
.	0
The	0
species	0
was	0
identified	0
as	0
_	0
M.	0
hapla	0
_	0
.	0
However	0
,	0
Mf	DIS
...	0
had	0
not	0
been	0
described	0
when	0
the	0
survey	0
was	0
conducted	0
.	0
Similarly	0
-LSB-	0
nematodes	0
from	0
-RSB-	0
affected	0
tubers	0
...	0
found	0
in	0
2001	0
at	0
other	0
sites	0
around	0
Mt.	0
Gambier	0
and	0
at	0
Mt.	0
Barker	0
in	0
the	0
Adelaide	0
Hills	0
-LSB-	0
were	0
-RSB-	0
...	0
confirmed	0
as	0
Mf	DIS
...	0
using	0
morphology	0
and	0
DNA	0
sequencing	0
.	0
References	0
Eisenbach	0
JH	0
,	0
Triantaphyllou	0
HH	0
.	0
Chapter	0
6	0
:	0
Root-knot	0
nematodes	0
:	0
_	0
Meloidogyne	0
_	0
species	0
and	0
races	0
.	0
In	0
:	0
Nickle	0
WR	0
-LRB-	0
editor	0
-RRB-	0
.	0
Manual	0
of	0
agricultural	0
nematology	0
.	0
Marcel	0
Dekker	0
Inc	0
,	0
1991	0
:	0
191-274	0
.	0
Karssen	0
G.	0
Description	0
